YML042W,CAT2,Carnitine AcetylTransferase,,
YOR125C,CAT5,CATabolite repression,,
YMR280C,CAT8,CATabolite repression,,
YGR036C,CAX4,CAlmodulin-dependent in cmd one two twenty-siX,,
YPL178W,CBC2,Cap Binding Complex,,
YJR060W,CBF1,Centromere Binding Factor,,
YGR140W,CBF2,Centromere-Binding Factor,,
YLR175W,CBF5,Centromere Binding Factor,,
YNL161W,CBK1,Cell wall Biosynthesis Kinase,,
YJL209W,CBP1,Cytochrome B mRNA Processing,,
YHL038C,CBP2,Cytochrome B mRNA Processing,,
YPL215W,CBP3,Cytochrome B mRNA Processing,,
YGR174C,CBP4,Cytochrome B mRNA Processing,,
YBR120C,CBP6,Cytochrome B Protein synthesis,,
YIL043C,CBR1,Cytochrome b Reductase,,
YDL069C,CBS1,Cytochrome B Synthesis,,
YDR197W,CBS2,Cytochrome B Synthesis,,
YKL208W,CBT1,Cytochrome B Termination,,
YER168C,CCA1,tRNA CCA-pyrophosphorylase,,
YLR220W,CCC1,Cross-Complements Ca(2+) phenotype of csg1,,
YDR270W,CCC2,Cross-Complements Ca(2+) phenotype of csg1,,
YKL011C,CCE1,Cruciform Cutting Endonuclease,,
YGR217W,CCH1,Calcium Channel Homolog,,
YPR025C,CCL1,,,
YGR150C,CCM1,COB and COX1 mRNA maturation,,
YKR066C,CCP1,Cytochrome c Peroxidase,,
YAL021C,CCR4,Carbon Catabolite Repression,,
YMR038C,CCS1,Copper Chaperone for SOD1,,
YIL142W,CCT2,Chaperonin Containing TCP-1,,
YJL014W,CCT3,Chaperonin Containing TCP-1,,
YDL143W,CCT4,Chaperonin Containing TCP-1,,
YJR064W,CCT5,Chaperonin Containing TCP-1,,
YDR188W,CCT6,Chaperonin Containing TCP-1,,
YJL111W,CCT7,Chaperonin Containing TCP-1,,
YJL008C,CCT8,Chaperonin Containing TCP-1,,
YLR110C,CCW12,Covalently linked Cell Wall protein,,
YLR390W-A,CCW14,Covalently linked Cell Wall protein,,
YBR131W,CCZ1,Calcium Caffeine Zinc sensitivity,,
YLR307W,CDA1,Chitin DeAcetylase,,
YLR308W,CDA2,Chitin DeAcetylase,,
YDR182W,CDC1,Cell Division Cycle,,
YCR002C,CDC10,Cell Division Cycle,,
YJR076C,CDC11,Cell Division Cycle,,
YHR107C,CDC12,Cell Division Cycle,,
YLR215C,CDC123,Cell Division Cycle,,
YDL220C,CDC13,Cell Division Cycle,,
YFR028C,CDC14,Cell Division Cycle,,
YAR019C,CDC15,Cell Division Cycle,,
YKL022C,CDC16,Cell Division Cycle,,
YAL038W,CDC19,Cell Division Cycle,,
YGL116W,CDC20,Cell Division Cycle,,
YOR074C,CDC21,Cell Division Cycle,,
YHR166C,CDC23,Cell Division Cycle,,
YAL041W,CDC24,Cell Division Cycle,,
YLR310C,CDC25,Cell Division Cycle,,
YFR036W,CDC26,Cell Division Cycle,,
YBL084C,CDC27,Cell Division Cycle,,
YBR160W,CDC28,Cell Division Cycle,,
YLR314C,CDC3,Cell Division Cycle,,
YOR257W,CDC31,Cell Division Cycle,,
YOL139C,CDC33,Cell Division Cycle,,
YDR054C,CDC34,Cell Division Cycle,,
YDL165W,CDC36,Cell Division Cycle,,
YDR168W,CDC37,Cell Division Cycle,,
YCR093W,CDC39,Cell Division Cycle,,
YFL009W,CDC4,Cell Division Cycle,,
YDR364C,CDC40,Cell Division Cycle,,
YLR229C,CDC42,Cell Division Cycle,,
YGL155W,CDC43,Cell Division Cycle,,
YLR103C,CDC45,Cell Division Cycle,,
YDL126C,CDC48,Cell Division Cycle,,
YMR001C,CDC5,Cell Division Cycle,,
YCR094W,CDC50,Cell Division Cycle,,
YDL132W,CDC53,Cell Division Cycle,,
YGL190C,CDC55,Cell Division Cycle,,
YJL194W,CDC6,Cell Division Cycle,,
YPL160W,CDC60,Cell Division Cycle,,
YDL017W,CDC7,Cell Division Cycle,,
YLR418C,CDC73,Cell Division Cycle,,
YJR057W,CDC8,Cell Division Cycle,,
YDL164C,CDC9,Cell Division Cycle,,
YLR245C,CDD1,CytiDine Deaminase,,
YGL003C,CDH1,CDC20 Homolog,,
YBR029C,CDS1,CDP-Diacylglycerol Synthase,,
YMR213W,CEF1,CErevisiae homolog of cdc Five,,
YGL130W,CEG1,Capping Enzyme Guanylyltransferase,,
YER061C,CEM1,Condensing Enzyme with Mitochondrial function,,
YMR168C,CEP3,CEntromere Protein,,
YPL228W,CET1,Capping Enzyme Triphosphatase,,
YOR112W,CEX1,Cytoplasmic EXport protein,,
YIL003W,CFD1,Cytosolic Fe-S cluster Deficient,,
YDR301W,CFT1,Cleavage Factor Two,,
YLR115W,CFT2,Cleavage Factor Two,,
YML036W,CGI121,homolog of human CGI-121,,
YGL029W,CGR1,Coiled-coil Growth-Regulated,,
YCL064C,CHA1,Catabolism of Hydroxy Amino acids,,
YLR098C,CHA4,Catabolism of Hydroxy Amino acids,,
YGL206C,CHC1,Clathrin Heavy Chain,,
YER164W,CHD1,"Chromatin organization modifier, Helicase, and DNA-binding domains",,
YBR274W,CHK1,CHeckpoint Kinase,,
YPL008W,CHL1,CHromosome Loss,,
YDR254W,CHL4,CHromosome Loss,,
YJL049W,CHM7,CHarged Multivesicular body protein,,
YER026C,CHO1,CHOline requiring,,
YGR157W,CHO2,CHOline requiring,,
YNL192W,CHS1,CHitin Synthase,,
YBR038W,CHS2,CHitin Synthase,,
YBR023C,CHS3,CHitin Synthase-related,,
YLR330W,CHS5,CHitin Synthase-related,,
YJL099W,CHS6,CHitin Synthase-related,,
YHR142W,CHS7,CHitin Synthase-related,,
YER030W,CHZ1,Chaperone for Htz1/H2A-H2B dimer,,
YDR267C,CIA1,Cytosolic Iron-sulfur protein Assembly,,
YHR122W,CIA2,Cytosolic Iron-sulfur protein Assembly,,
YHR052W,CIC1,Core Interacting Component,,
YMR198W,CIK1,Chromosome Instability and Karyogamy,,
YOR349W,CIN1,Chromosome INstability,,
YDR387C,CIN10,Chromosome INstability,,
YPL241C,CIN2,Chromosome INstability,,
YMR138W,CIN4,Chromosome INstability,,
YOR028C,CIN5,Chromosome INstability,,
YEL061C,CIN8,Chromosome INstability,,
YPL014W,CIP1,Cdk1 Interacting Protein,,
YGR207C,CIR1,Changed Intracellular Redox state,,
YOR356W,CIR2,Changed Intracellular Redox state,,
YLR346C,CIS1,CItrinin Sensitive knockout,,
YJL158C,CIS3,CIk1 Suppressing,,
YNR001C,CIT1,CITrate synthase,,
YCR005C,CIT2,CITrate synthase,,
YPR001W,CIT3,CITrate synthase,,
YIL035C,CKA1,Casein Kinase Alpha subunit,,
YOR061W,CKA2,Casein Kinase Alpha' subunit,,
YGL019W,CKB1,Casein Kinase Beta subunit,,
YOR039W,CKB2,Casein Kinase Beta' subunit,,
YLR133W,CKI1,Choline KInase,,
YBR135W,CKS1,Cdc28 Kinase Subunit,,
YNL298W,CLA4,CLn Activity dependant,,
YGR108W,CLB1,CycLin B,,
YPR119W,CLB2,CycLin B,,
YDL155W,CLB3,CycLin B,,
YLR210W,CLB4,CycLin B,,
YPR120C,CLB5,CycLin B,,
YGR109C,CLB6,CycLin B,,
YGR167W,CLC1,Clathrin Light Chain,,
YGR110W,CLD1,CardioLipin-specific Deacylase,,
YLR117C,CLF1,Crooked neck-Like Factor,,
YGL215W,CLG1,Cyclin-Like Gene,,
YMR199W,CLN1,CycLiN,,
YPL256C,CLN2,CycLiN,,
YAL040C,CLN3,CycLiN,,
YOR250C,CLP1,CLeavage/Polyadenylation factor Ia subunit,,
YMR012W,CLU1,CLUstered mitochondria,,
YKL137W,CMC1,Cx9C Mitochondrial protein necessary for full assembly of Cytochrome c oxidase,,
YBL059C-A,CMC2,Cx9C Motif-Containing protein,,
YMR194C-B,CMC4,Cx9C Motif-Containing protein,,
YBR109C,CMD1,CalMoDulin,,
YLR271W,CMG1,Cytoplasmic and Mitochondrial G-patch protein 1,,
YFR014C,CMK1,CalModulin dependent protein Kinase,,
YOL016C,CMK2,CalModulin dependent protein Kinase,,
YML057W,CMP2,CalModulin binding Protein,,
YDL156W,CMR1,Changed Mutation Rate,,
YOR093C,CMR2,Changed Mutation Rate,,
YPR013C,CMR3,Changed Mutation Rate,,
YLR003C,CMS1,Complementation of Mcm-10 Suppressor,,
YLR433C,CNA1,CalciNeurin A,,
YKL190W,CNB1,CalciNeurin subunit B,,
YAL058W,CNE1,CalNExin and calreticulin homolog,,
YDR357C,CNL1,CNo-Like,,
YNL225C,CNM67,Chaotic Nuclear Migration,,
YFR046C,CNN1,Co-purified with NNf1p,,
YBR155W,CNS1,CyclophiliN Seven suppressor,,
YIL157C,COA1,Cytochrome Oxidase Assembly,,
YPL189C-A,COA2,Cytochrome Oxidase Assembly,,
YJL062W-A,COA3,Cytochrome Oxidase Assembly,,
YLR218C,COA4,Cytochrome Oxidase Assembly factor,,
YMR244C-A,COA6,Cytochrome Oxidase Assembly,,
Q0105,COB,CytochrOme B,,
YLL050C,COF1,COFilin,,
YGL223C,COG1,Conserved Oligomeric Golgi complex,,
YGR120C,COG2,Conserved Oligomeric Golgi complex,,
YER157W,COG3,Conserved Oligomeric Golgi complex,,
YPR105C,COG4,Conserved Oligomeric Golgi complex,,
YNL051W,COG5,Conserved Oligomeric Golgi complex,,
YNL041C,COG6,Conserved Oligomeric Golgi complex,,
YGL005C,COG7,Conserved Oligomeric Golgi complex,,
YML071C,COG8,Conserved Oligomeric Golgi complex,,
YER130C,COM2,Cousin of Msn2,,
YDL145C,COP1,COat Protein,,
YBR003W,COQ1,COenzyme Q,,
YOL008W,COQ10,COenzyme Q,,
YLR290C,COQ11,COenzyme Q,,
YNR041C,COQ2,COenzyme Q,,
YOL096C,COQ3,COenzyme Q,,
YDR204W,COQ4,COenzyme Q,,
YML110C,COQ5,COenzyme Q,,
YGR255C,COQ6,COenzyme Q,,
YGL119W,COQ8,COenzyme Q,,
YLR201C,COQ9,COenzyme Q,,
YBL045C,COR1,CORe protein of QH2 cytochrome c reductase,,
YNL336W,COS1,COnserved Sequence,,
YNR075W,COS10,COnserved Sequence,,
YBR203W,COS111,Ciclopirox Olamine Sensitive,,
YGL263W,COS12,COnserved Sequence,,
YBR302C,COS2,COnserved Sequence,,
YML132W,COS3,COnserved Sequence,,
YFL062W,COS4,COnserved Sequence,,
YJR161C,COS5,COnserved Sequence,,
YGR295C,COS6,COnserved Sequence,,
YDL248W,COS7,COnserved Sequence,,
YHL048W,COS8,COnserved Sequence,,
YKL219W,COS9,COnserved Sequence,,
YOR316C,COT1,CObalt Toxicity,,
Q0045,COX1,Cytochrome c OXidase,,
YPL172C,COX10,Cytochrome c OXidase,,
YPL132W,COX11,Cytochrome c OXidase,,
YLR038C,COX12,Cytochrome c OXidase,,
YGL191W,COX13,Cytochrome c OXidase,,
YML129C,COX14,Cytochrome c OXidase,,
YER141W,COX15,Cytochrome c OXidase,,
YJL003W,COX16,Cytochrome c OXidase,,
YLL009C,COX17,Cytochrome c OXidase,,
YGR062C,COX18,Cytochrome c OXidase,,
YLL018C-A,COX19,Cytochrome c OXidase,,
Q0250,COX2,Cytochrome c OXidase,,
YDR231C,COX20,Cytochrome c OXidase,,
YHR116W,COX23,Cytochrome OXidase,,
YDR119W-A,COX26,,,
Q0275,COX3,Cytochrome c OXidase,,
YGL187C,COX4,Cytochrome c OXidase,,
YNL052W,COX5A,Cytochrome c OXidase,,
YIL111W,COX5B,Cytochrome c OXidase,,
YHR051W,COX6,Cytochrome c OXidase,,
YMR256C,COX7,Cytochrome c OXidase,,
YLR395C,COX8,Cytochrome c OXidase,,
YDL067C,COX9,Cytochrome c OXidase,,
YKL179C,COY1,CASP Of Yeast,,
YOR303W,CPA1,Carbamyl Phosphate synthetase A,,
YJR109C,CPA2,Carbamyl Phosphate synthetase A,,
YGR247W,CPD1,Cyclic nucleotide PhosphoDiesterase,,
YDR155C,CPR1,Cyclosporin A-sensitive Proline Rotamase,,
YHR057C,CPR2,Cyclosporin A-sensitive Proline Rotamase,,
YML078W,CPR3,Cyclosporin A-sensitive Proline Rotamase,,
YCR069W,CPR4,Cyclosporin-sensitive Proline Rotamase,,
YDR304C,CPR5,Cyclosporin-sensitive Proline Rotamase,,
YLR216C,CPR6,Cyclosporin-sensitive Proline Rotamase,,
YJR032W,CPR7,Cyclosporin-sensitive Proline Rotamase,,
YNR028W,CPR8,Cyclosporin-sensitive Proline Rotamase,,
YJL172W,CPS1,CarboxyPeptidase yscS,,
YNL130C,CPT1,CholinePhosphoTransferase,,
YOR100C,CRC1,CaRnitine Carrier,,
YDL142C,CRD1,CaRDiolipin synthase,,
YDR223W,CRF1,Co-Repressor with FHL1,,
YHR209W,CRG1,Cantharidin Resistance Gene,,
YGR189C,CRH1,Congo Red Hypersensitive,,
YGR218W,CRM1,Chromosome Region Maintenance,,
YLR429W,CRN1,CoRoNin,,
YHR146W,CRP1,Cruciform DNA-Recognizing Protein,,
YLR213C,CRR1,CRH-Related,,
YOL063C,CRT10,Constitutive RNR Transcription regulators,,
YNL027W,CRZ1,Calcineurin-Responsive Zinc finger,,
YLR241W,CSC1,Calcium permeable Stress-gated cation Channel,,
YGL238W,CSE1,Chromosome SEgregation,,
YNR010W,CSE2,Chromosome SEgregation,,
YKL049C,CSE4,Chromosome SEgregation,,
YLR087C,CSF1,Cold Sensitive for Fermentation,,
YBR036C,CSG2,Calcium Sensitive Growth,,
YBR161W,CSH1,CSG1/SUR1 Homolog,,
YMR025W,CSI1,Cop9 Signalosome Interactor,,
YOL007C,CSI2,Chitin Synthesis Involved,,
YNL232W,CSL4,Cep1 Synthetic Lethal,,
YCR086W,CSM1,Chromosome Segregation in Meiosis,,
YIL132C,CSM2,Chromosome Segregation in Meiosis,,
YMR048W,CSM3,Chromosome Segregation in Meiosis,,
YPL200W,CSM4,Chromosome Segregation in Meiosis,,
YDR179C,CSN9,Cop9 SigNalosome subunit,,
YLR380W,CSR1,Chs5 Spa2 Rescue,,
YPR030W,CSR2,Chs5 Spa2 Rescue,,
YIL169C,CSS1,Condition Specific Secretion,,
YFR020W,CSS2,Condition Specific Secretion,,
YOL159C,CSS3,Condition Specific Secretion,,
YBR042C,CST26,Chromosome STability,,
YIL036W,CST6,Chromosome STability,,
YLR394W,CST9,Chromosome STability,,
YDR256C,CTA1,CaTalase A,,
YMR094W,CTF13,Chromosome Transmission Fidelity,,
YMR078C,CTF18,Chromosome Transmission Fidelity,,
YPL018W,CTF19,Chromosome Transmission Fidelity,,
YLR381W,CTF3,Chromosome Transmission Fidelity,,
YPR135W,CTF4,Chromosome Transmission Fidelity,,
YHR191C,CTF8,Chromosome Transmission Fidelity,,
YDR151C,CTH1,Cysteine-Three-Histidine,,
YPL181W,CTI6,Cyc8-Tup1 Interacting protein,,
YKL139W,CTK1,Carboxy-Terminal domain Kinase,,
YJL006C,CTK2,Carboxy-Terminal domain Kinase,,
YML112W,CTK3,Carboxy-Terminal domain Kinase,,
YMR180C,CTL1,Capping enzyme mRNA Triphosphatase-Like,,
YHR109W,CTM1,CyTochrome c Methyltransferase,,
YCR015C,CTO1,Cold TOlerance,,
YBR291C,CTP1,Citrate Transport Protein,,
YPR124W,CTR1,Copper TRansport,,
YHR175W,CTR2,Copper TRansport,,
YLR411W,CTR3,Copper TRansport,,
YCR054C,CTR86,Copper TRansport protein,,
YOL145C,CTR9,Cln Three (CLN3) Requiring,,
YLR286C,CTS1,ChiTinaSe,,
YDR371W,CTS2,ChiTinaSe,,
YGR088W,CTT1,CaTalase T,,
YPL260W,CUB1,Cu2+ suppressing and Bleomycin sensitive,,
YMR264W,CUE1,Coupling of Ubiquitin conjugation to ER degradation,,
YKL090W,CUE2,Coupling of Ubiquitin conjugation to ER degradation,,
YGL110C,CUE3,Coupling of Ubiquitin conjugation to ER degradation,,
YML101C,CUE4,Coupling of Ubiquitin conjugation to ER degradation,,
YOR042W,CUE5,Coupling of Ubiquitin conjugation to ER degradation,,
YGR003W,CUL3,CULlin,,
YHR053C,CUP1-1,"Cu, copper, CUPrum",,
YHR055C,CUP1-2,"Cu, copper, CUPrum",,
YGL166W,CUP2,,,
YPL177C,CUP9,,,
YPR158W,CUR1,Curing of [URe3],,
YMR240C,CUS1,Cold sensitive U2 snRNA Suppressor,,
YNL286W,CUS2,Cold sensitive U2 snRNA Suppressor,,
YNL155W,CUZ1,Cdc48-associated UBL/Zn-finger protein,,
YDR163W,CWC15,Complexed With Cef1p,,
YDL209C,CWC2,Complexed With Cef1p,,
YDR482C,CWC21,Complexed With Cef1p,,
YGR278W,CWC22,Complexed With Cef1p,,
YGL128C,CWC23,Complexed With Cef1p,,
YLR323C,CWC24,Complexed With Cef1p,,
YNL245C,CWC25,Complexed With Cef1p,,
YPL064C,CWC27,Complexed With Cef1p,,
YGL027C,CWH41,Calcofluor White Hypersensitive,,
YCR017C,CWH43,Calcofluor White Hypersensitive,,
YKL096W,CWP1,Cell Wall Protein,,
YKL096W-A,CWP2,Cell Wall Protein,,
YML054C,CYB2,CYtochrome B,,
YNL111C,CYB5,CYtochrome B,,
YJR048W,CYC1,CYtochrome C,,
YOR037W,CYC2,CYtochrome C,,
YAL039C,CYC3,CYtochrome C,,
YEL039C,CYC7,CYtochrome C,,
YBR112C,CYC8,CYtochrome C,,
YDL117W,CYK3,CYtoKinesis,,
YDR430C,CYM1,CYtosolic Metalloprotease,,
YJL005W,CYR1,CYclic AMP Requirement,,
YAL012W,CYS3,CYStathionine gamma-lyase,,
YGR155W,CYS4,CYStathionine beta-synthase,,
YOR065W,CYT1,CYTochrome c1,,
YKL087C,CYT2,CYTochrome-c1-heme-lyase,,
YDR016C,DAD1,Duo1 And Dam1 interacting,,
YKR083C,DAD2,Duo1 And Dam1 interacting,,
YBR233W-A,DAD3,Duo1 And Dam1 interacting,,
YDR320C-A,DAD4,Duo1 And Dam1 interacting,,
YML070W,DAK1,DihydroxyAcetone Kinase,,
YFL053W,DAK2,DihydroxyAcetone Kinase,,
YIR027C,DAL1,Degradation of Allantoin,,
YIR029W,DAL2,Degradation of Allantoin,,
YIR032C,DAL3,Degradation of Allantoin,,
YIR028W,DAL4,Degradation of Allantoin,,
YJR152W,DAL5,Degradation of Allantoin,,
YIR031C,DAL7,Degradation of Allantoin,,
YKR034W,DAL80,Degradation of Allantoin,,
YIR023W,DAL81,Degradation of Allantoin,,
YNL314W,DAL82,Degradation of Allantoin,,
YGR113W,DAM1,Duo1 And Mps1 interacting,,
YJR150C,DAN1,Delayed ANaerobic,,
YJR151C,DAN4,Delayed ANaerobic,,
YPL170W,DAP1,DAmage resistance Protein,,
YHR028C,DAP2,Dipeptidyl AminoPeptidase,,
YJL149W,DAS1,Dst1-delta 6-Azauracil Sensitivity,,
YDR020C,DAS2,Dst1-delta 6-Azauracil Sensitivity,,
YML113W,DAT1,DATin,,
YGR092W,DBF2,DumbBell Former,,
YPR111W,DBF20,DumbBell Forming,,
YDR052C,DBF4,DumbBell Former,,
YPL119C,DBP1,Dead Box Protein,,
YDL031W,DBP10,Dead Box Protein,,
YNL112W,DBP2,Dead Box Protein,,
YGL078C,DBP3,Dead Box Protein,,
YOR046C,DBP5,Dead Box Protein,,
YNR038W,DBP6,Dead Box Protein,,
YKR024C,DBP7,Dead Box Protein,,
YHR169W,DBP8,Dead Box Protein,,
YLR276C,DBP9,Dead Box Protein,,
YKL149C,DBR1,DeBRanching,,
YCL016C,DCC1,Defective in sister Chromatid Cohesion,,
YHR144C,DCD1,dCMP Deaminase,,
YIR030C,DCG1,Dal80p-Controlled Gene,,
YOR180C,DCI1,"delta(3,5)-delta(2,4)-Dienoyl-CoA Isomerase",,
YLR422W,DCK1,DoCK1 homolog,,
YLR128W,DCN1,Defective in Cullin Neddylation,,
YOL149W,DCP1,mRNA DeCaPping,,
YNL118C,DCP2,mRNA DeCaPping,,
YLR361C,DCR2,Dose-dependent Cell cycle Regulator,,
YLR270W,DCS1,DeCapping Scavenger,,
YOR173W,DCS2,DeCapping Scavenger,,
YFR012W,DCV1,Demands Cdc28 kinase activity for Viability,,
YKL046C,DCW1,Defective Cell Wall,,
YPL194W,DDC1,DNA Damage Checkpoint,,
YER143W,DDI1,DNA Damage Inducible,,
YFL061W,DDI2,DNA Damage Inducible,,
YNL335W,DDI3,DNA Damage Inducible,,
YOR022C,DDL1,DDHD Domain-containing Lipase,,
YOR163W,DDP1,Diadenosine and Diphosphoinositol Polyphosphate phosphohydrolase,,
YOL052C-A,DDR2,DNA Damage Responsive,,
YMR173W,DDR48,DNA Damage Responsive,,
YOR204W,DED1,Defines Essential Domain,,
YHR019C,DED81,Defines Essential Domain,,
YKL054C,DEF1,RNAPII DEgradation Factor,,
YFL001W,DEG1,DEpressed Growth rate,,
YAL013W,DEP1,Disability in regulation of Expression of genes involved in Phospholipid biosynthesis,,
YBR201W,DER1,Degradation in the Endoplasmic Reticulum,,
YDR051C,DET1,Decreased Ergosterol Transport,,
YIL049W,DFG10,Defective for Filamentous Growth,,
YOR030W,DFG16,Defective for Filamentous Growth,,
YMR238W,DFG5,Defective for Filamentous Growth,,
YDR411C,DFM1,Der1-like Family Member,,
YOR236W,DFR1,DihydroFolate Reductase,,
YOR245C,DGA1,DiacylGlycerol Acyltransferase,,
YOR311C,DGK1,DiacylGlycerol Kinase,,
YNL130C-A,DGR1,2-Deoxy-Glucose Resistant 1,,
YKL121W,DGR2,2-Deoxy-Glucose Resistant 2,,
YDL160C,DHH1,DEAD box Helicase Homolog,,
YKL078W,DHR2,DEAH-box RNA helicase,,
YMR316W,DIA1,Digs Into Agar,,
YOR080W,DIA2,Digs Into Agar,,
YDL024C,DIA3,Digs Into Agar,,
YHR011W,DIA4,Digs Into Agar,,
YPR082C,DIB1,S. pombe DIm1+ in Budding yeast,,
YLR348C,DIC1,DIcarboxylate Carrier,,
YKR035W-A,DID2,Doa4-Independent Degradation,,
YKL002W,DID4,Doa4-Independent Degradation,,
YGR227W,DIE2,Derepression of ITR1 Expression,,
YLR437C,DIF1,Damage-regulated Import Facilitator,,
YPL049C,DIG1,Down-regulator of Invasive Growth,,
YDR480W,DIG2,Down-regulator of Invasive Growth,,
YPL266W,DIM1,DIMethylase,,
YDR263C,DIN7,DNA Damage INducible,,
YLR129W,DIP2,DOM34 Interacting Protein,,
YPL265W,DIP5,DIcarboxylic amino acid Permease,,
YOL021C,DIS3,homolog of S. pombe dis3 (chromosome DISjunction),,
YDR403W,DIT1,DITyrosine,,
YDR402C,DIT2,DITyrosine,,
YIR004W,DJP1,DnaJ Protein,,
YDL174C,DLD1,D-Lactate Dehydrogenase,,
YDL178W,DLD2,D-Lactate Dehydrogenase,,
YEL071W,DLD3,D-Lactate Dehydrogenase,,
YJL065C,DLS1,Dpb3-Like Subunit of ISW2/yCHRAC complex,,
YMR126C,DLT1,Defect at Low Temperature,,
YHR115C,DMA1,Defective in Mitotic Arrest,,
YNL116W,DMA2,Defective in Mitotic Arrest,,
YER179W,DMC1,Disrupted Meiotic cDNA,,
YMR211W,DML1,Drosophila melanogaster Misato-Like protein,,
YHR164C,DNA2,DNA synthesis defective,,
YER166W,DNF1,Drs2 Neo1 Family,,
YDR093W,DNF2,Drs2 Neo1 Family,,
YMR162C,DNF3,Drs2 Neo1 Family,,
YOR005C,DNL4,DNA Ligase,,
YLL001W,DNM1,DyNaMin-related,,
YKL213C,DOA1,Degradation Of Alpha,,
YDR069C,DOA4,Degradation Of Alpha,,
YGL240W,DOC1,Destruction Of Cyclin B,,
YHR044C,DOG1,DeOxyGlucose,,
YHR043C,DOG2,DeOxyGlucose,,
YNL001W,DOM34,Duplication Of Multilocus region,,
YDR273W,DON1,DONut,,
YDR141C,DOP1,homolog of A. nidulans DOPey,,
YDR068W,DOS2,,,
YDR440W,DOT1,Disruptor Of Telomeric silencing,,
YIL010W,DOT5,Disruptor Of Telomeric silencing,,
YER088C,DOT6,Disruptor Of Telomeric silencing,,
YJL090C,DPB11,DNA Polymerase B (II),,
YPR175W,DPB2,DNA Polymerase B subunit 2,,
YBR278W,DPB3,DNA Polymerase B (II) subunit,,
YDR121W,DPB4,DNA Polymerase B (II) subunit,,
YIL103W,DPH1,DiPHthamide biosynthesis,,
YKL191W,DPH2,DiPHthamide,,
YLR172C,DPH5,DiPHthamide,,
YLR143W,DPH6,DiPHthamide biosynthesis,,
YDR294C,DPL1,Dihydrosphingosine Phosphate Lyase,,
YPR183W,DPM1,Dolichol Phosphate Mannose synthase,,
YDR284C,DPP1,Diacylglycerol Pyrophosphate Phosphatase,,
YLL018C,DPS1,,,
YKR071C,DRE2,Derepressed for Ribosomal protein S14 Expression,,
YGR093W,DRN1,Debranching enzyme-associated RiboNuclease,,
YLL008W,DRS1,Deficiency of Ribosomal Subunits,,
YAL026C,DRS2,Deficiency of Ribosomal Subunits,,
YOL073C,DSC2,Defective for SREBP Cleavage,,
YOR223W,DSC3,Defective for SREBP Cleavage,,
YGL196W,DSD1,,,
YER124C,DSE1,Daughter Specific Expression,,
YHR143W,DSE2,Daughter Specific Expression,,
YOR264W,DSE3,Daughter Specific Expression,,
YNR067C,DSE4,Daughter Specific Expression,,
YEL070W,DSF1,Deletion Suppressor of mptFive/pufFive mutation,,
YBR007C,DSF2,Deletion Suppressor of mptFive/pufFive mutation,,
YMR276W,DSK2,,,
YNL258C,DSL1,Dependence on SLy1-20,,
YIR010W,DSN1,Dosage Suppressor of NNF1,,
YMR287C,DSS1,Deletion of SUV3 Supressor,,
YPR017C,DSS4,Dominant Suppressor of Sec4,,
YGL043W,DST1,DNA Strand Transfer,,
YDL219W,DTD1,D-Tyr-tRNA(Tyr) Deacylase,,
YBR180W,DTR1,DiTyRosine,,
YOL087C,DUF1,DUB-associated Factor 1,,
YFR044C,DUG1,Deficient in Utilization of Glutathione,,
YBR281C,DUG2,Deficient in Utilization of Glutathione,,
YNL191W,DUG3,Deficient in Utilization of Glutathione,,
YDL101C,DUN1,DNA-damage UNinducible,,
YGL061C,DUO1,Death Upon Overproduction,,
YBR208C,"DUR1,2",Degradation of URea,,
YHL016C,DUR3,Degradation of URea,,
YML080W,DUS1,DihydroUridine Synthase,,
YLR401C,DUS3,DihydroUridine Synthase,,
YLR405W,DUS4,DihydroUridine Synthase,,
YBR252W,DUT1,DUTp pyrophosphatase,,
YDR370C,DXO1,Decapping eXOnuclease,,
YKR054C,DYN1,DYNein,,
YDR424C,DYN2,DYNein,,
YMR299C,DYN3,DYNein,,
YHR068W,DYS1,DeoxyhYpusine Synthase,,
YDR359C,EAF1,Esa1p-Associated Factor,,
YPR023C,EAF3,Esa1p-Associated Factor,,
YEL018W,EAF5,Esa1p-Associated Factor,,
YJR082C,EAF6,Esa1p-Associated Factor,,
